qid,system,score,rank
5032,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5033,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5034,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5035,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5036,rer_bge_m3_hybrid_513_nemotron_tk1000,0.0,11
5037,rer_bge_m3_hybrid_513_nemotron_tk1000,0.0,-1
5039,rer_bge_m3_hybrid_513_nemotron_tk1000,0.25,4
5040,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5041,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5042,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5043,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5044,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5045,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5046,rer_bge_m3_hybrid_513_nemotron_tk1000,0.5,2
5048,rer_bge_m3_hybrid_513_nemotron_tk1000,0.0,-1
5049,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5050,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5051,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5052,rer_bge_m3_hybrid_513_nemotron_tk1000,0.2,5
5053,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5054,rer_bge_m3_hybrid_513_nemotron_tk1000,0.5,2
5055,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5056,rer_bge_m3_hybrid_513_nemotron_tk1000,0.5,2
5057,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5058,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5059,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5062,rer_bge_m3_hybrid_513_nemotron_tk1000,0.0,64
5063,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5065,rer_bge_m3_hybrid_513_nemotron_tk1000,0.0,-1
5067,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5068,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5069,rer_bge_m3_hybrid_513_nemotron_tk1000,0.5,2
5070,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5072,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5073,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5074,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5075,rer_bge_m3_hybrid_513_nemotron_tk1000,0.0,500
5076,rer_bge_m3_hybrid_513_nemotron_tk1000,0.5,2
5077,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5078,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5079,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5080,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5081,rer_bge_m3_hybrid_513_nemotron_tk1000,0.0,63
5082,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5083,rer_bge_m3_hybrid_513_nemotron_tk1000,0.25,4
5084,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5085,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5087,rer_bge_m3_hybrid_513_nemotron_tk1000,0.0,10
5088,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5089,rer_bge_m3_hybrid_513_nemotron_tk1000,0.0,26
5090,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5091,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5092,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5093,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5094,rer_bge_m3_hybrid_513_nemotron_tk1000,0.0,6
5095,rer_bge_m3_hybrid_513_nemotron_tk1000,0.2,5
5098,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5099,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5100,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5101,rer_bge_m3_hybrid_513_nemotron_tk1000,0.0,10
5103,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5105,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5107,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5109,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5110,rer_bge_m3_hybrid_513_nemotron_tk1000,0.0,31
5111,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5112,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5113,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5116,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5117,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5118,rer_bge_m3_hybrid_513_nemotron_tk1000,0.0,-1
5119,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5120,rer_bge_m3_hybrid_513_nemotron_tk1000,0.0,-1
5122,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5123,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5124,rer_bge_m3_hybrid_513_nemotron_tk1000,0.25,4
5125,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5126,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5127,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5128,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5129,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5130,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5132,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5134,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5136,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5137,rer_bge_m3_hybrid_513_nemotron_tk1000,0.25,4
5138,rer_bge_m3_hybrid_513_nemotron_tk1000,0.0,6
5139,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5140,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5141,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5143,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5144,rer_bge_m3_hybrid_513_nemotron_tk1000,0.3333333333333333,3
5145,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5146,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5147,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5149,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5150,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5151,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5152,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5153,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5154,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5155,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5156,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5158,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5159,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5160,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5161,rer_bge_m3_hybrid_513_nemotron_tk1000,0.3333333333333333,3
5162,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5163,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5164,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5165,rer_bge_m3_hybrid_513_nemotron_tk1000,0.5,2
5166,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5167,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5168,rer_bge_m3_hybrid_513_nemotron_tk1000,0.2,5
5169,rer_bge_m3_hybrid_513_nemotron_tk1000,0.3333333333333333,3
5170,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5171,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5172,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5173,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5176,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5177,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5178,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5179,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5180,rer_bge_m3_hybrid_513_nemotron_tk1000,0.0,10
5181,rer_bge_m3_hybrid_513_nemotron_tk1000,0.0,13
5182,rer_bge_m3_hybrid_513_nemotron_tk1000,0.0,14
5184,rer_bge_m3_hybrid_513_nemotron_tk1000,0.2,5
5185,rer_bge_m3_hybrid_513_nemotron_tk1000,0.0,-1
5186,rer_bge_m3_hybrid_513_nemotron_tk1000,0.0,28
5187,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5188,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5189,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5190,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5191,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5192,rer_bge_m3_hybrid_513_nemotron_tk1000,0.0,20
5195,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5196,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5197,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5199,rer_bge_m3_hybrid_513_nemotron_tk1000,0.5,2
5200,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5201,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5202,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5204,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5205,rer_bge_m3_hybrid_513_nemotron_tk1000,0.3333333333333333,3
5206,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5207,rer_bge_m3_hybrid_513_nemotron_tk1000,0.5,2
5208,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5209,rer_bge_m3_hybrid_513_nemotron_tk1000,0.0,118
5210,rer_bge_m3_hybrid_513_nemotron_tk1000,0.0,-1
5211,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5212,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5213,rer_bge_m3_hybrid_513_nemotron_tk1000,0.0,-1
5214,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5215,rer_bge_m3_hybrid_513_nemotron_tk1000,0.0,-1
5216,rer_bge_m3_hybrid_513_nemotron_tk1000,0.0,14
5218,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5219,rer_bge_m3_hybrid_513_nemotron_tk1000,0.0,99
5220,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5221,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5222,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5223,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5224,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5225,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5226,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5227,rer_bge_m3_hybrid_513_nemotron_tk1000,0.0,156
5229,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5230,rer_bge_m3_hybrid_513_nemotron_tk1000,0.0,-1
5231,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5232,rer_bge_m3_hybrid_513_nemotron_tk1000,0.5,2
5233,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5236,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5238,rer_bge_m3_hybrid_513_nemotron_tk1000,0.25,4
5239,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5240,rer_bge_m3_hybrid_513_nemotron_tk1000,0.0,115
5241,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5242,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5243,rer_bge_m3_hybrid_513_nemotron_tk1000,0.5,2
5244,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5245,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5246,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5247,rer_bge_m3_hybrid_513_nemotron_tk1000,0.5,2
5248,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5249,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5250,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5252,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5253,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5254,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5255,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5256,rer_bge_m3_hybrid_513_nemotron_tk1000,0.0,14
5258,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5259,rer_bge_m3_hybrid_513_nemotron_tk1000,0.5,2
5260,rer_bge_m3_hybrid_513_nemotron_tk1000,0.0,78
5261,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5262,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5263,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5266,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5268,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5270,rer_bge_m3_hybrid_513_nemotron_tk1000,0.3333333333333333,3
5272,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5273,rer_bge_m3_hybrid_513_nemotron_tk1000,0.2,5
5274,rer_bge_m3_hybrid_513_nemotron_tk1000,0.5,2
5275,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5276,rer_bge_m3_hybrid_513_nemotron_tk1000,0.0,6
5278,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5279,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5280,rer_bge_m3_hybrid_513_nemotron_tk1000,0.5,2
5281,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5282,rer_bge_m3_hybrid_513_nemotron_tk1000,0.3333333333333333,3
5284,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5285,rer_bge_m3_hybrid_513_nemotron_tk1000,0.3333333333333333,3
5287,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5288,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5289,rer_bge_m3_hybrid_513_nemotron_tk1000,0.0,-1
5290,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5291,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5292,rer_bge_m3_hybrid_513_nemotron_tk1000,0.0,-1
5293,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5295,rer_bge_m3_hybrid_513_nemotron_tk1000,0.0,467
5296,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5297,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5298,rer_bge_m3_hybrid_513_nemotron_tk1000,0.5,2
5299,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5300,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5301,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5302,rer_bge_m3_hybrid_513_nemotron_tk1000,0.5,2
5304,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5305,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5308,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5309,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5310,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5311,rer_bge_m3_hybrid_513_nemotron_tk1000,0.0,35
5314,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5315,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5316,rer_bge_m3_hybrid_513_nemotron_tk1000,0.0,375
5317,rer_bge_m3_hybrid_513_nemotron_tk1000,0.0,12
5318,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5320,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5322,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5323,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5324,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5325,rer_bge_m3_hybrid_513_nemotron_tk1000,0.0,-1
5326,rer_bge_m3_hybrid_513_nemotron_tk1000,0.0,-1
5327,rer_bge_m3_hybrid_513_nemotron_tk1000,0.5,2
5328,rer_bge_m3_hybrid_513_nemotron_tk1000,0.5,2
5330,rer_bge_m3_hybrid_513_nemotron_tk1000,0.0,57
5332,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5333,rer_bge_m3_hybrid_513_nemotron_tk1000,0.0,843
5334,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5335,rer_bge_m3_hybrid_513_nemotron_tk1000,0.0,658
5337,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5338,rer_bge_m3_hybrid_513_nemotron_tk1000,0.5,2
5339,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5340,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5341,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5342,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5343,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5344,rer_bge_m3_hybrid_513_nemotron_tk1000,0.0,-1
5345,rer_bge_m3_hybrid_513_nemotron_tk1000,0.0,6
5346,rer_bge_m3_hybrid_513_nemotron_tk1000,0.0,28
5347,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5348,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5349,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5351,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5355,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5357,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5358,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5359,rer_bge_m3_hybrid_513_nemotron_tk1000,0.5,2
5360,rer_bge_m3_hybrid_513_nemotron_tk1000,0.5,2
5361,rer_bge_m3_hybrid_513_nemotron_tk1000,0.0,11
5362,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5363,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5364,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5366,rer_bge_m3_hybrid_513_nemotron_tk1000,0.0,14
5367,rer_bge_m3_hybrid_513_nemotron_tk1000,0.0,44
5368,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5369,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5370,rer_bge_m3_hybrid_513_nemotron_tk1000,0.3333333333333333,3
5372,rer_bge_m3_hybrid_513_nemotron_tk1000,0.2,5
5373,rer_bge_m3_hybrid_513_nemotron_tk1000,0.25,4
5374,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5375,rer_bge_m3_hybrid_513_nemotron_tk1000,0.0,299
5376,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5377,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5378,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5379,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5381,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5383,rer_bge_m3_hybrid_513_nemotron_tk1000,0.0,-1
5384,rer_bge_m3_hybrid_513_nemotron_tk1000,0.0,-1
5385,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5386,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5387,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5388,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5389,rer_bge_m3_hybrid_513_nemotron_tk1000,0.25,4
5393,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5394,rer_bge_m3_hybrid_513_nemotron_tk1000,0.0,-1
5395,rer_bge_m3_hybrid_513_nemotron_tk1000,0.3333333333333333,3
5396,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5397,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5399,rer_bge_m3_hybrid_513_nemotron_tk1000,0.5,2
5400,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5401,rer_bge_m3_hybrid_513_nemotron_tk1000,0.25,4
5402,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5403,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5404,rer_bge_m3_hybrid_513_nemotron_tk1000,0.3333333333333333,3
5405,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5406,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5407,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5408,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5409,rer_bge_m3_hybrid_513_nemotron_tk1000,0.3333333333333333,3
5410,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5411,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5412,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5416,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5417,rer_bge_m3_hybrid_513_nemotron_tk1000,0.0,6
5418,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5419,rer_bge_m3_hybrid_513_nemotron_tk1000,0.3333333333333333,3
5420,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5421,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5422,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5424,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5425,rer_bge_m3_hybrid_513_nemotron_tk1000,0.0,6
5426,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5427,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5428,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5429,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5430,rer_bge_m3_hybrid_513_nemotron_tk1000,0.3333333333333333,3
5431,rer_bge_m3_hybrid_513_nemotron_tk1000,0.0,-1
5432,rer_bge_m3_hybrid_513_nemotron_tk1000,0.0,8
5433,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5434,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5435,rer_bge_m3_hybrid_513_nemotron_tk1000,0.5,2
5437,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5438,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5439,rer_bge_m3_hybrid_513_nemotron_tk1000,0.5,2
5440,rer_bge_m3_hybrid_513_nemotron_tk1000,0.3333333333333333,3
5441,rer_bge_m3_hybrid_513_nemotron_tk1000,0.0,8
5442,rer_bge_m3_hybrid_513_nemotron_tk1000,0.0,19
5443,rer_bge_m3_hybrid_513_nemotron_tk1000,0.0,43
5444,rer_bge_m3_hybrid_513_nemotron_tk1000,0.3333333333333333,3
5447,rer_bge_m3_hybrid_513_nemotron_tk1000,0.0,31
5448,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5449,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5451,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5453,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5454,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5455,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5456,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5457,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5458,rer_bge_m3_hybrid_513_nemotron_tk1000,0.0,16
5459,rer_bge_m3_hybrid_513_nemotron_tk1000,0.0,13
5461,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5462,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5463,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5465,rer_bge_m3_hybrid_513_nemotron_tk1000,0.3333333333333333,3
5466,rer_bge_m3_hybrid_513_nemotron_tk1000,0.3333333333333333,3
5467,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5468,rer_bge_m3_hybrid_513_nemotron_tk1000,0.0,44
5470,rer_bge_m3_hybrid_513_nemotron_tk1000,0.5,2
5472,rer_bge_m3_hybrid_513_nemotron_tk1000,0.2,5
5473,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5474,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5475,rer_bge_m3_hybrid_513_nemotron_tk1000,0.25,4
5477,rer_bge_m3_hybrid_513_nemotron_tk1000,0.5,2
5478,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5479,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5480,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5481,rer_bge_m3_hybrid_513_nemotron_tk1000,0.0,15
5482,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5483,rer_bge_m3_hybrid_513_nemotron_tk1000,0.0,6
5484,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5485,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5487,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5488,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5489,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5490,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5491,rer_bge_m3_hybrid_513_nemotron_tk1000,0.0,11
5492,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5494,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5495,rer_bge_m3_hybrid_513_nemotron_tk1000,0.5,2
5497,rer_bge_m3_hybrid_513_nemotron_tk1000,0.5,2
5498,rer_bge_m3_hybrid_513_nemotron_tk1000,0.0,-1
5499,rer_bge_m3_hybrid_513_nemotron_tk1000,0.0,48
5501,rer_bge_m3_hybrid_513_nemotron_tk1000,0.5,2
5502,rer_bge_m3_hybrid_513_nemotron_tk1000,0.0,7
5503,rer_bge_m3_hybrid_513_nemotron_tk1000,0.0,-1
5504,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5506,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5507,rer_bge_m3_hybrid_513_nemotron_tk1000,0.3333333333333333,3
5508,rer_bge_m3_hybrid_513_nemotron_tk1000,0.0,45
5509,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5510,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5511,rer_bge_m3_hybrid_513_nemotron_tk1000,0.3333333333333333,3
5512,rer_bge_m3_hybrid_513_nemotron_tk1000,0.0,278
5513,rer_bge_m3_hybrid_513_nemotron_tk1000,0.0,49
5514,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
5515,rer_bge_m3_hybrid_513_nemotron_tk1000,1.0,1
